,group_id,original_img,edge_img,group_order,column
3,23,image_group_23_frame_1933.0.jpg,image_group_23_frame_1933.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2212.0.jpg,image_group_24_frame_2212.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2214.0.jpg,image_group_24_frame_2214.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2221.0.jpg,image_group_24_frame_2221.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2219.0.jpg,image_group_24_frame_2219.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2266.0.jpg,image_group_25_frame_2266.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2268.0.jpg,image_group_25_frame_2268.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2273.0.jpg,image_group_25_frame_2273.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2271.0.jpg,image_group_25_frame_2271.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2320.0.jpg,image_group_26_frame_2320.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2324.0.jpg,image_group_26_frame_2324.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2327.0.jpg,image_group_26_frame_2327.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2325.0.jpg,image_group_26_frame_2325.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2374.0.jpg,image_group_27_frame_2374.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2376.0.jpg,image_group_27_frame_2376.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2383.0.jpg,image_group_27_frame_2383.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2381.0.jpg,image_group_27_frame_2381.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_2622.0.jpg,image_group_28_frame_2622.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_2624.0.jpg,image_group_28_frame_2624.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_2633.0.jpg,image_group_28_frame_2633.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_2631.0.jpg,image_group_28_frame_2631.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_2676.0.jpg,image_group_29_frame_2676.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_2678.0.jpg,image_group_29_frame_2678.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_2686.0.jpg,image_group_29_frame_2686.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_2684.0.jpg,image_group_29_frame_2684.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_2731.0.jpg,image_group_30_frame_2731.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_2733.0.jpg,image_group_30_frame_2733.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_2740.0.jpg,image_group_30_frame_2740.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_2738.0.jpg,image_group_30_frame_2738.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_2785.0.jpg,image_group_31_frame_2785.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_2787.0.jpg,image_group_31_frame_2787.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_2793.0.jpg,image_group_31_frame_2793.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_2791.0.jpg,image_group_31_frame_2791.0-edges.jpg,1,right_most_index
