,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
7,content\data\images\10H-35L\image_group_5_frame_508.0.jpg,5,463.0,508.0,1126,1413,9,0
8,content\data\images\10H-35L\image_group_5_frame_510.0.jpg,5,463.0,510.0,518,881,2,7
9,content\data\images\10H-35L\image_group_5_frame_511.0.jpg,5,463.0,511.0,698,1291,5,6
0,content\data\images\10H-35L\image_group_6_frame_553.0.jpg,6,518.0,553.0,584,913,3,5
1,content\data\images\10H-35L\image_group_6_frame_554.0.jpg,6,518.0,554.0,793,1413,4,2
2,content\data\images\10H-35L\image_group_6_frame_557.0.jpg,6,518.0,557.0,518,915,0,4
3,content\data\images\10H-35L\image_group_6_frame_558.0.jpg,6,518.0,558.0,802,1413,5,1
4,content\data\images\10H-35L\image_group_6_frame_561.0.jpg,6,518.0,561.0,518,918,1,3
5,content\data\images\10H-35L\image_group_6_frame_562.0.jpg,6,518.0,562.0,812,1413,6,0
6,content\data\images\10H-35L\image_group_6_frame_565.0.jpg,6,518.0,565.0,518,870,2,6
0,content\data\images\10H-35L\image_group_7_frame_838.0.jpg,7,573.0,838.0,518,782,0,8
1,content\data\images\10H-35L\image_group_7_frame_839.0.jpg,7,573.0,839.0,576,1395,4,4
2,content\data\images\10H-35L\image_group_7_frame_840.0.jpg,7,573.0,840.0,1095,1411,8,3
3,content\data\images\10H-35L\image_group_7_frame_842.0.jpg,7,573.0,842.0,518,1087,1,6
4,content\data\images\10H-35L\image_group_7_frame_843.0.jpg,7,573.0,843.0,989,1411,6,2
5,content\data\images\10H-35L\image_group_7_frame_845.0.jpg,7,573.0,845.0,518,862,2,7
6,content\data\images\10H-35L\image_group_7_frame_846.0.jpg,7,573.0,846.0,644,1411,5,1
7,content\data\images\10H-35L\image_group_7_frame_849.0.jpg,7,573.0,849.0,518,1201,3,5
8,content\data\images\10H-35L\image_group_7_frame_850.0.jpg,7,573.0,850.0,1024,1411,7,0
0,content\data\images\10H-35L\image_group_8_frame_893.0.jpg,8,856.0,893.0,546,1345,3,5
1,content\data\images\10H-35L\image_group_8_frame_894.0.jpg,8,856.0,894.0,1075,1401,7,3
2,content\data\images\10H-35L\image_group_8_frame_896.0.jpg,8,856.0,896.0,530,979,0,7
3,content\data\images\10H-35L\image_group_8_frame_897.0.jpg,8,856.0,897.0,956,1401,5,2
4,content\data\images\10H-35L\image_group_8_frame_899.0.jpg,8,856.0,899.0,530,797,1,8
5,content\data\images\10H-35L\image_group_8_frame_900.0.jpg,8,856.0,900.0,602,1391,4,4
6,content\data\images\10H-35L\image_group_8_frame_901.0.jpg,8,856.0,901.0,1102,1401,8,1
7,content\data\images\10H-35L\image_group_8_frame_903.0.jpg,8,856.0,903.0,530,1129,2,6
8,content\data\images\10H-35L\image_group_8_frame_904.0.jpg,8,856.0,904.0,1004,1401,6,0
0,content\data\images\10H-35L\image_group_9_frame_946.0.jpg,9,910.0,946.0,516,633,0,8
1,content\data\images\10H-35L\image_group_9_frame_947.0.jpg,9,910.0,947.0,560,1395,4,4
2,content\data\images\10H-35L\image_group_9_frame_948.0.jpg,9,910.0,948.0,1114,1415,8,3
3,content\data\images\10H-35L\image_group_9_frame_950.0.jpg,9,910.0,950.0,516,1098,1,6
4,content\data\images\10H-35L\image_group_9_frame_951.0.jpg,9,910.0,951.0,994,1415,6,2
5,content\data\images\10H-35L\image_group_9_frame_953.0.jpg,9,910.0,953.0,516,870,2,7
6,content\data\images\10H-35L\image_group_9_frame_954.0.jpg,9,910.0,954.0,667,1415,5,1
7,content\data\images\10H-35L\image_group_9_frame_957.0.jpg,9,910.0,957.0,516,1263,3,5
8,content\data\images\10H-35L\image_group_9_frame_958.0.jpg,9,910.0,958.0,1046,1415,7,0
0,content\data\images\10H-35L\image_group_10_frame_1000.0.jpg,10,964.0,1000.0,593,893,4,7
1,content\data\images\10H-35L\image_group_10_frame_1001.0.jpg,10,964.0,1001.0,737,1415,5,3
2,content\data\images\10H-35L\image_group_10_frame_1004.0.jpg,10,964.0,1004.0,518,1319,2,5
3,content\data\images\10H-35L\image_group_10_frame_1005.0.jpg,10,964.0,1005.0,1065,1415,7,2
4,content\data\images\10H-35L\image_group_10_frame_1007.0.jpg,10,964.0,1007.0,516,945,0,6
5,content\data\images\10H-35L\image_group_10_frame_1008.0.jpg,10,964.0,1008.0,910,1415,6,1
6,content\data\images\10H-35L\image_group_10_frame_1010.0.jpg,10,964.0,1010.0,516,681,1,8
7,content\data\images\10H-35L\image_group_10_frame_1011.0.jpg,10,964.0,1011.0,567,1398,3,4
8,content\data\images\10H-35L\image_group_10_frame_1012.0.jpg,10,964.0,1012.0,1128,1415,8,0
0,content\data\images\10H-35L\image_group_11_frame_1262.0.jpg,11,1018.0,1262.0,516,827,0,4
1,content\data\images\10H-35L\image_group_11_frame_1263.0.jpg,11,1018.0,1263.0,598,1413,7,3
2,content\data\images\10H-35L\image_group_11_frame_1265.0.jpg,11,1018.0,1265.0,516,809,1,5
3,content\data\images\10H-35L\image_group_11_frame_1266.0.jpg,11,1018.0,1266.0,586,1413,6,2
4,content\data\images\10H-35L\image_group_11_frame_1268.0.jpg,11,1018.0,1268.0,516,790,2,6
5,content\data\images\10H-35L\image_group_11_frame_1269.0.jpg,11,1018.0,1269.0,574,1413,5,1
6,content\data\images\10H-35L\image_group_11_frame_1271.0.jpg,11,1018.0,1271.0,516,761,3,7
7,content\data\images\10H-35L\image_group_11_frame_1272.0.jpg,11,1018.0,1272.0,564,1413,4,0
0,content\data\images\10H-35L\image_group_12_frame_1316.0.jpg,12,1280.0,1316.0,528,1167,0,4
1,content\data\images\10H-35L\image_group_12_frame_1317.0.jpg,12,1280.0,1317.0,1015,1403,7,3
2,content\data\images\10H-35L\image_group_12_frame_1319.0.jpg,12,1280.0,1319.0,528,1157,1,5
3,content\data\images\10H-35L\image_group_12_frame_1320.0.jpg,12,1280.0,1320.0,1012,1403,6,2
4,content\data\images\10H-35L\image_group_12_frame_1322.0.jpg,12,1280.0,1322.0,528,1151,2,6
5,content\data\images\10H-35L\image_group_12_frame_1323.0.jpg,12,1280.0,1323.0,1010,1403,5,1
6,content\data\images\10H-35L\image_group_12_frame_1325.0.jpg,12,1280.0,1325.0,528,1143,3,7
7,content\data\images\10H-35L\image_group_12_frame_1326.0.jpg,12,1280.0,1326.0,1008,1403,4,0
0,content\data\images\10H-35L\image_group_13_frame_1369.0.jpg,13,1334.0,1369.0,550,917,4,7
1,content\data\images\10H-35L\image_group_13_frame_1370.0.jpg,13,1334.0,1370.0,826,1417,5,3
2,content\data\images\10H-35L\image_group_13_frame_1372.0.jpg,13,1334.0,1372.0,514,918,0,6
3,content\data\images\10H-35L\image_group_13_frame_1373.0.jpg,13,1334.0,1373.0,830,1417,6,2
4,content\data\images\10H-35L\image_group_13_frame_1375.0.jpg,13,1334.0,1375.0,514,919,1,5
5,content\data\images\10H-35L\image_group_13_frame_1376.0.jpg,13,1334.0,1376.0,836,1417,7,1
6,content\data\images\10H-35L\image_group_13_frame_1378.0.jpg,13,1334.0,1378.0,514,921,2,4
7,content\data\images\10H-35L\image_group_13_frame_1379.0.jpg,13,1334.0,1379.0,842,1417,8,0
8,content\data\images\10H-35L\image_group_13_frame_1381.0.jpg,13,1334.0,1381.0,514,859,3,8
0,content\data\images\10H-35L\image_group_14_frame_1423.0.jpg,14,1387.0,1423.0,1139,1417,8,3
1,content\data\images\10H-35L\image_group_14_frame_1425.0.jpg,14,1387.0,1425.0,514,867,0,8
