,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
5,content\data\images\10H-30L\image_group_20_frame_2019.0.jpg,20,1757.0,2019.0,1046,1356,8,2
6,content\data\images\10H-30L\image_group_20_frame_2020.0.jpg,20,1757.0,2020.0,570,877,3,7
7,content\data\images\10H-30L\image_group_20_frame_2021.0.jpg,20,1757.0,2021.0,736,1357,6,0
8,content\data\images\10H-30L\image_group_20_frame_2023.0.jpg,20,1757.0,2023.0,570,1342,4,4
0,content\data\images\10H-30L\image_group_21_frame_2066.0.jpg,21,2030.0,2066.0,850,1356,6,2
1,content\data\images\10H-30L\image_group_21_frame_2068.0.jpg,21,2030.0,2068.0,569,1235,3,5
2,content\data\images\10H-30L\image_group_21_frame_2069.0.jpg,21,2030.0,2069.0,1044,1357,8,1
3,content\data\images\10H-30L\image_group_21_frame_2070.0.jpg,21,2030.0,2070.0,568,872,0,8
4,content\data\images\10H-30L\image_group_21_frame_2071.0.jpg,21,2030.0,2071.0,738,1355,5,3
5,content\data\images\10H-30L\image_group_21_frame_2073.0.jpg,21,2030.0,2073.0,568,1345,1,4
6,content\data\images\10H-30L\image_group_21_frame_2075.0.jpg,21,2030.0,2075.0,568,967,2,6
7,content\data\images\10H-30L\image_group_21_frame_2076.0.jpg,21,2030.0,2076.0,950,1357,7,0
8,content\data\images\10H-30L\image_group_21_frame_2078.0.jpg,21,2030.0,2078.0,582,929,4,7
0,content\data\images\10H-30L\image_group_22_frame_2120.0.jpg,22,2085.0,2120.0,566,912,0,7
1,content\data\images\10H-30L\image_group_22_frame_2121.0.jpg,22,2085.0,2121.0,849,1357,6,4
2,content\data\images\10H-30L\image_group_22_frame_2123.0.jpg,22,2085.0,2123.0,566,1357,1,3
3,content\data\images\10H-30L\image_group_22_frame_2125.0.jpg,22,2085.0,2125.0,566,1107,2,6
4,content\data\images\10H-30L\image_group_22_frame_2126.0.jpg,22,2085.0,2126.0,996,1357,7,2
5,content\data\images\10H-30L\image_group_22_frame_2127.0.jpg,22,2085.0,2127.0,566,830,3,8
6,content\data\images\10H-30L\image_group_22_frame_2128.0.jpg,22,2085.0,2128.0,635,1357,5,1
7,content\data\images\10H-30L\image_group_22_frame_2130.0.jpg,22,2085.0,2130.0,566,1298,4,5
8,content\data\images\10H-30L\image_group_22_frame_2131.0.jpg,22,2085.0,2131.0,1076,1357,8,0
0,content\data\images\10H-30L\image_group_23_frame_2175.0.jpg,23,2138.0,2175.0,570,1299,0,5
1,content\data\images\10H-30L\image_group_23_frame_2176.0.jpg,23,2138.0,2176.0,1065,1355,8,4
2,content\data\images\10H-30L\image_group_23_frame_2177.0.jpg,23,2138.0,2177.0,570,915,1,7
3,content\data\images\10H-30L\image_group_23_frame_2178.0.jpg,23,2138.0,2178.0,844,1355,6,3
4,content\data\images\10H-30L\image_group_23_frame_2180.0.jpg,23,2138.0,2180.0,570,1355,2,2
5,content\data\images\10H-30L\image_group_23_frame_2182.0.jpg,23,2138.0,2182.0,570,1117,3,6
6,content\data\images\10H-30L\image_group_23_frame_2183.0.jpg,23,2138.0,2183.0,1002,1355,7,1
7,content\data\images\10H-30L\image_group_23_frame_2184.0.jpg,23,2138.0,2184.0,570,823,4,8
8,content\data\images\10H-30L\image_group_23_frame_2185.0.jpg,23,2138.0,2185.0,648,1355,5,0
0,content\data\images\10H-30L\image_group_24_frame_2495.0.jpg,24,2192.0,2495.0,1037,1357,8,5
1,content\data\images\10H-30L\image_group_24_frame_2496.0.jpg,24,2192.0,2496.0,569,645,1,9
2,content\data\images\10H-30L\image_group_24_frame_2497.0.jpg,24,2192.0,2497.0,602,1357,5,4
3,content\data\images\10H-30L\image_group_24_frame_2499.0.jpg,24,2192.0,2499.0,569,1357,2,3
4,content\data\images\10H-30L\image_group_24_frame_2501.0.jpg,24,2192.0,2501.0,569,1301,3,6
5,content\data\images\10H-30L\image_group_24_frame_2502.0.jpg,24,2192.0,2502.0,1074,1357,9,2
6,content\data\images\10H-30L\image_group_24_frame_2503.0.jpg,24,2192.0,2503.0,568,1087,0,7
7,content\data\images\10H-30L\image_group_24_frame_2504.0.jpg,24,2192.0,2504.0,990,1357,7,1
8,content\data\images\10H-30L\image_group_24_frame_2505.0.jpg,24,2192.0,2505.0,569,910,4,8
9,content\data\images\10H-30L\image_group_24_frame_2506.0.jpg,24,2192.0,2506.0,805,1357,6,0
0,content\data\images\10H-30L\image_group_25_frame_2549.0.jpg,25,2514.0,2549.0,828,1357,6,4
1,content\data\images\10H-30L\image_group_25_frame_2551.0.jpg,25,2514.0,2551.0,568,1353,0,5
2,content\data\images\10H-30L\image_group_25_frame_2553.0.jpg,25,2514.0,2553.0,568,1235,1,6
3,content\data\images\10H-30L\image_group_25_frame_2554.0.jpg,25,2514.0,2554.0,1040,1357,8,3
4,content\data\images\10H-30L\image_group_25_frame_2555.0.jpg,25,2514.0,2555.0,568,983,2,7
5,content\data\images\10H-30L\image_group_25_frame_2556.0.jpg,25,2514.0,2556.0,956,1357,7,2
6,content\data\images\10H-30L\image_group_25_frame_2557.0.jpg,25,2514.0,2557.0,568,866,3,8
7,content\data\images\10H-30L\image_group_25_frame_2558.0.jpg,25,2514.0,2558.0,723,1357,5,1
8,content\data\images\10H-30L\image_group_25_frame_2560.0.jpg,25,2514.0,2560.0,581,1357,4,0
0,content\data\images\10H-30L\image_group_26_frame_2657.0.jpg,26,2567.0,2657.0,610,1331,5,6
1,content\data\images\10H-30L\image_group_26_frame_2658.0.jpg,26,2567.0,2658.0,908,1357,8,4
2,content\data\images\10H-30L\image_group_26_frame_2659.0.jpg,26,2567.0,2659.0,569,1171,0,7
3,content\data\images\10H-30L\image_group_26_frame_2660.0.jpg,26,2567.0,2660.0,1016,1357,9,3
4,content\data\images\10H-30L\image_group_26_frame_2661.0.jpg,26,2567.0,2661.0,569,935,1,8
5,content\data\images\10H-30L\image_group_26_frame_2662.0.jpg,26,2567.0,2662.0,903,1357,7,2
6,content\data\images\10H-30L\image_group_26_frame_2663.0.jpg,26,2567.0,2663.0,569,854,2,9
7,content\data\images\10H-30L\image_group_26_frame_2664.0.jpg,26,2567.0,2664.0,680,1357,6,1
8,content\data\images\10H-30L\image_group_26_frame_2666.0.jpg,26,2567.0,2666.0,574,1357,4,0
9,content\data\images\10H-30L\image_group_26_frame_2668.0.jpg,26,2567.0,2668.0,569,1353,3,5
0,content\data\images\10H-30L\image_group_27_frame_3015.0.jpg,27,2675.0,3015.0,569,1357,5,4
1,content\data\images\10H-30L\image_group_27_frame_3017.0.jpg,27,2675.0,3017.0,568,1357,0,3
2,content\data\images\10H-30L\image_group_27_frame_3019.0.jpg,27,2675.0,3019.0,568,1357,1,2
3,content\data\images\10H-30L\image_group_27_frame_3021.0.jpg,27,2675.0,3021.0,568,1351,2,5
4,content\data\images\10H-30L\image_group_27_frame_3023.0.jpg,27,2675.0,3023.0,568,1321,3,6
5,content\data\images\10H-30L\image_group_27_frame_3024.0.jpg,27,2675.0,3024.0,1086,1357,7,1
6,content\data\images\10H-30L\image_group_27_frame_3025.0.jpg,27,2675.0,3025.0,568,1267,4,7
7,content\data\images\10H-30L\image_group_27_frame_3026.0.jpg,27,2675.0,3026.0,1058,1357,6,0
0,content\data\images\10H-30L\image_group_28_frame_3068.0.jpg,28,3033.0,3068.0,759,1265,5,6
1,content\data\images\10H-30L\image_group_28_frame_3069.0.jpg,28,3033.0,3069.0,1052,1357,11,5
2,content\data\images\10H-30L\image_group_28_frame_3070.0.jpg,28,3033.0,3070.0,568,1183,0,7
3,content\data\images\10H-30L\image_group_28_frame_3071.0.jpg,28,3033.0,3071.0,1024,1357,10,4
4,content\data\images\10H-30L\image_group_28_frame_3072.0.jpg,28,3033.0,3072.0,568,1087,1,8
5,content\data\images\10H-30L\image_group_28_frame_3073.0.jpg,28,3033.0,3073.0,988,1357,9,3
6,content\data\images\10H-30L\image_group_28_frame_3074.0.jpg,28,3033.0,3074.0,568,976,2,9
7,content\data\images\10H-30L\image_group_28_frame_3075.0.jpg,28,3033.0,3075.0,952,1357,8,2
8,content\data\images\10H-30L\image_group_28_frame_3076.0.jpg,28,3033.0,3076.0,568,917,3,10
9,content\data\images\10H-30L\image_group_28_frame_3077.0.jpg,28,3033.0,3077.0,863,1357,7,1
10,content\data\images\10H-30L\image_group_28_frame_3078.0.jpg,28,3033.0,3078.0,568,882,4,11
11,content\data\images\10H-30L\image_group_28_frame_3079.0.jpg,28,3033.0,3079.0,766,1357,6,0
0,content\data\images\10H-30L\image_group_29_frame_3123.0.jpg,29,3087.0,3123.0,564,881,0,6
1,content\data\images\10H-30L\image_group_29_frame_3124.0.jpg,29,3087.0,3124.0,762,1357,8,4
2,content\data\images\10H-30L\image_group_29_frame_3125.0.jpg,29,3087.0,3125.0,564,857,1,7
3,content\data\images\10H-30L\image_group_29_frame_3126.0.jpg,29,3087.0,3126.0,680,1357,7,3
4,content\data\images\10H-30L\image_group_29_frame_3127.0.jpg,29,3087.0,3127.0,564,690,2,8
5,content\data\images\10H-30L\image_group_29_frame_3128.0.jpg,29,3087.0,3128.0,620,1357,6,2
6,content\data\images\10H-30L\image_group_29_frame_3130.0.jpg,29,3087.0,3130.0,581,1357,5,1
7,content\data\images\10H-30L\image_group_29_frame_3132.0.jpg,29,3087.0,3132.0,566,1357,4,0
8,content\data\images\10H-30L\image_group_29_frame_3134.0.jpg,29,3087.0,3134.0,564,1253,3,5
0,content\data\images\10H-30L\image_group_30_frame_3177.0.jpg,30,3140.0,3177.0,574,1357,5,4
1,content\data\images\10H-30L\image_group_30_frame_3179.0.jpg,30,3140.0,3179.0,568,1357,0,3
2,content\data\images\10H-30L\image_group_30_frame_3181.0.jpg,30,3140.0,3181.0,568,1357,1,2
3,content\data\images\10H-30L\image_group_30_frame_3183.0.jpg,30,3140.0,3183.0,568,1357,2,1
4,content\data\images\10H-30L\image_group_30_frame_3185.0.jpg,30,3140.0,3185.0,568,1351,3,5
5,content\data\images\10H-30L\image_group_30_frame_3187.0.jpg,30,3140.0,3187.0,568,1327,4,6
6,content\data\images\10H-30L\image_group_30_frame_3188.0.jpg,30,3140.0,3188.0,1086,1357,6,0
